instance reducer rep algorithm time dynamic heuristic queue reduction polynomials monomials degree sreductions zeroreductions
binomial_5_3_5_5 F4 24 random 0.05 0.03 0.02 0.00 0.00 5 10 3 33 12
cyclicn2 F4 4 random 0.01 0.00 0.00 0.00 0.00 2 4 2 0 0
reimer5h classical 19 perturbation 197.62 6.54 2.11 30.37 159.55 83 12792 13 2928 2563
katsuran4-simple classical 6 random 0.05 0.03 0.01 0.00 0.01 7 49 4 12 5
fmtm F4 29 perturbation 0.05 0.02 0.02 0.00 0.01 8 16 7 53 13
wang16 classical 19 random 2.20 0.30 0.15 0.31 1.49 18 378 5 230 162
dessin1 classical 8 perturbation 1.91 0.32 0.19 0.11 1.40 34 1183 5 130 88
econ2 classical 1 random 0.03 0.02 0.01 0.00 0.00 2 4 1 2 0
r6_2_2 F4 12 random 0.25 0.03 0.02 0.07 0.11 39 498 7 510 236
bench2h F4 15 random 8.11 0.05 0.02 2.79 4.70 257 5379 10 9143 2362
berthh classical 19 random 2.80 0.58 0.37 0.22 1.91 52 3455 43 213 142
buchberger87 classical 24 perturbation 0.05 0.03 0.02 0.00 0.00 8 16 6 17 9
sparsesym5h classical 0 random 0.05 0.04 0.02 0.00 0.00 6 16 18 16 10
econh2 F4 0 localsearch 0.01 0.00 0.00 0.00 0.00 2 4 2 0 0
berthh classical 24 perturbation 3.36 0.34 0.23 0.43 2.49 29 1399 39 271 182
binomial_7_4_7_8 F4 10 random 0.07 0.03 0.02 0.01 0.01 13 26 7 135 53
dessin2h F4 24 random 3.65 0.04 0.02 0.48 2.93 90 2838 7 3884 586
r5_2_2_h classical 11 random 0.23 0.08 0.04 0.02 0.10 21 160 6 68 47
binomial_7_3_7_9 F4 14 random 0.07 0.04 0.02 0.01 0.01 12 24 4 141 66
dessin2h classical 11 perturbation 35.84 0.76 0.42 1.71 33.07 109 3645 7 866 735
fabrice24h F4 27 random 2.60 0.04 0.02 0.37 1.95 102 3831 8 2435 642
redcyc6h classical 10 random 45.15 1.35 0.56 1.98 41.47 64 2644 16 856 660
extcyc5h F4 5 random 8.73 0.12 0.05 1.66 6.07 165 12004 15 4374 1484
schiele classical 8 random 0.03 0.02 0.01 0.00 0.00 2 6 2 2 0
sparsesym5 classical 1 random 0.04 0.03 0.01 0.00 0.00 5 12 10 5 0
binomial_5_3_5_3 classical 9 perturbation 0.05 0.02 0.01 0.00 0.01 12 24 6 27 15
schieleh classical 11 random 0.04 0.03 0.01 0.00 0.00 2 6 2 2 0
czapor87_2h F4 2 perturbation 0.08 0.02 0.01 0.01 0.04 12 180 5 176 40
cyclicn5-simple F4 29 perturbation 0.34 0.06 0.04 0.11 0.13 20 232 8 575 157
solotarevh F4 13 perturbation 0.05 0.03 0.02 0.00 0.01 6 23 5 63 14
katsuranh2 F4 11 perturbation 0.01 0.00 0.00 0.00 0.00 2 5 2 0 0
katsuranh2 classical 28 perturbation 0.03 0.02 0.01 0.00 0.00 2 5 2 2 0
binomial_8_3_8_16 F4 5 perturbation 0.13 0.06 0.04 0.04 0.01 20 40 4 280 146
econh8 classical 24 perturbation 14.56 0.61 0.35 0.51 13.26 102 3620 9 524 421
fmtm_non_hom F4 10 random 0.03 0.02 0.01 0.00 0.00 3 6 4 5 1
trinks F4 11 random 0.07 0.03 0.01 0.01 0.02 13 109 5 130 28
gerdt93 classical 12 random 0.06 0.03 0.01 0.00 0.02 9 109 6 18 9
katsuranh8 classical 6 random 17.85 0.66 0.21 0.30 16.70 74 6823 8 381 307
hairer3 classical 28 perturbation 0.09 0.08 0.03 0.00 0.00 1 1 0 1 0
wu90 classical 7 random 0.14 0.05 0.03 0.01 0.05 9 153 7 27 11
cyclicnh2 classical 24 perturbation 0.02 0.01 0.01 0.00 0.00 2 4 2 2 0
cyclicnh2 F4 26 random 0.01 0.00 0.00 0.00 0.00 2 4 2 0 0
extcyc5 classical 0 caboara-perry 152.60 5.27 0.87 6.70 138.82 12 679 170 958 583
katsuranh2 F4 19 perturbation 0.01 0.00 0.00 0.00 0.00 2 5 2 0 0
econ2 classical 2 random 0.03 0.02 0.01 0.00 0.00 2 4 1 2 0
uteshev_bikker F4 14 random 0.32 0.03 0.01 0.01 0.25 20 622 8 406 38
sparsesym5 classical 0 caboara-perry 0.05 0.02 0.01 0.01 0.01 5 12 10 5 0
extcyc5h F4 3 perturbation 1.99 0.04 0.02 0.05 1.77 41 3069 12 1155 87
r8_2_2_h classical 0 random 42.59 0.78 0.26 1.28 40.27 128 5195 9 779 651
cyclicn3 F4 27 perturbation 0.01 0.00 0.00 0.00 0.00 3 8 3 0 0
binomial_8_3_8_16 classical 20 perturbation 0.15 0.10 0.06 0.02 0.01 13 26 4 52 36
r8_2_2_h classical 24 random 42.21 0.67 0.27 1.27 39.97 128 5195 9 779 651
lichtblau classical 0 perturbation 0.64 0.13 0.08 0.12 0.36 3 54 8 113 80
sparsesym5h classical 25 perturbation 0.06 0.04 0.03 0.00 0.00 6 16 18 16 10
filter9 F4 9 random 925.37 1.53 0.56 676.28 244.84 65 451 7 105902 4576
r6_2_4_h classical 25 random 35.16 0.97 0.37 0.98 32.91 152 8725 13 692 540
bench2h F4 14 random 8.51 0.05 0.03 2.98 4.90 257 5379 10 9143 2362
r8_2_2_h classical 25 random 37.94 0.64 0.26 1.18 35.82 128 5195 9 779 651
solotarevh F4 7 random 0.07 0.03 0.02 0.00 0.01 10 50 6 98 25
katsuran4-simple classical 16 perturbation 0.04 0.02 0.01 0.00 0.01 7 49 4 12 5
binomial_7_3_7_9 F4 4 perturbation 0.09 0.05 0.04 0.01 0.01 12 24 4 141 66
redcyc6h F4 12 perturbation 3.20 0.13 0.08 0.65 2.11 106 3994 22 2635 786
berth F4 9 perturbation 1.55 0.05 0.04 0.03 1.40 4 137 19 1384 33
r5_2_2 classical 19 random 0.25 0.08 0.04 0.02 0.12 21 160 6 68 47
r5_2_2 F4 23 perturbation 0.10 0.03 0.02 0.02 0.03 21 160 6 231 99
econh2 classical 0 localsearch 0.04 0.03 0.00 0.00 0.00 2 4 2 2 0
vermeer classical 3 random 1.02 0.21 0.10 0.07 0.70 20 433 6 135 88
fmtm_non_hom classical 25 random 0.03 0.02 0.01 0.00 0.00 3 6 5 4 1
binomial_4_2_4_1 classical 0 localsearch 0.13 0.11 0.05 0.00 0.01 7 14 4 15 8
cyclicn5-permut F4 15 random 0.36 0.06 0.03 0.12 0.14 20 232 8 565 168
issac97 F4 25 random 0.09 0.03 0.01 0.01 0.05 12 180 5 176 40
wu90 classical 26 random 0.18 0.05 0.03 0.02 0.08 8 122 7 37 18
reimer5h classical 9 random 745.76 12.29 2.82 114.88 616.41 84 12728 13 3964 3414
hairer3 classical 6 perturbation 0.10 0.08 0.03 0.00 0.00 1 1 0 1 0
dessin1h classical 11 perturbation 5.84 0.34 0.20 0.19 5.21 56 2152 11 277 220
cyclicn3 F4 3 random 0.01 0.00 0.00 0.00 0.00 3 8 3 0 0
weispfenning94 F4 21 perturbation 0.18 0.02 0.01 0.01 0.12 22 511 14 363 29
sparsesym5h classical 19 perturbation 0.05 0.03 0.02 0.00 0.00 6 16 18 16 10
r6_2_2_h F4 18 perturbation 0.24 0.03 0.02 0.06 0.11 39 498 7 510 236
r5_2_2 F4 19 perturbation 0.10 0.02 0.01 0.02 0.03 21 160 6 231 99
katsuranh8 classical 25 perturbation 18.16 0.92 0.42 0.31 16.74 74 6823 8 381 307
fabrice24 classical 16 perturbation 1002.95 25.05 6.33 293.30 681.91 45 1664 5 2217 1602
econ8 classical 27 random 8.83 0.55 0.18 0.43 7.72 59 2704 5 342 266
reimer5 classical 1 random 113.09 2.97 1.05 15.01 94.34 23 1170 8 1910 1636
wang16h F4 3 random 0.23 0.03 0.02 0.02 0.14 33 809 9 420 73
katsuranh3 F4 25 perturbation 0.03 0.02 0.01 0.00 0.00 4 16 3 12 1
bench2 classical 19 perturbation 120.82 7.63 3.56 62.05 50.22 62 880 4 2496 2204
binomial_6_3_6_6 F4 9 random 0.07 0.04 0.02 0.01 0.01 7 14 5 93 34
binomial_6_2_6_7 F4 4 perturbation 0.06 0.04 0.02 0.01 0.01 9 18 3 74 31
fmtmdeh F4 20 perturbation 0.03 0.02 0.01 0.00 0.00 8 16 5 53 13
gerdt93 F4 5 perturbation 0.09 0.04 0.02 0.00 0.03 7 63 5 149 15
schiele classical 2 perturbation 0.03 0.02 0.01 0.00 0.00 2 6 2 2 0
liu classical 12 random 0.14 0.06 0.03 0.01 0.05 16 148 9 46 30
syz1 F4 2 perturbation 0.01 0.00 0.00 0.00 0.00 2 4 2 0 0
lichtblau classical 16 random 0.04 0.03 0.02 0.00 0.00 2 22 11 2 0
bench1 F4 15 perturbation 19.78 0.41 0.19 9.12 9.57 93 4741 4 8800 1485
binomial_7_3_7_9 F4 0 static 0.02 0.00 0.00 0.00 0.01 14 28 5 90 29
berth classical 18 perturbation 0.49 0.09 0.06 0.05 0.31 4 155 25 71 41
binomial_6_2_6_7 F4 14 perturbation 0.06 0.03 0.02 0.01 0.00 9 18 3 74 31
binomial_6_3_6_6 F4 5 perturbation 0.07 0.04 0.03 0.01 0.01 7 14 5 96 34
r6_2_2 F4 0 static 0.17 0.00 0.00 0.05 0.08 39 498 7 420 179
sparsesym5h classical 27 perturbation 0.06 0.04 0.03 0.00 0.00 6 16 18 16 10
sendra F4 6 random 0.19 0.05 0.03 0.00 0.12 6 229 18 233 5
hairer3 F4 18 random 0.01 0.00 0.00 0.00 0.00 1 1 0 0 0
r8_2_2_h F4 6 perturbation 3.39 0.06 0.03 0.86 2.10 128 5195 9 2329 1087
berthh F4 18 random 12.42 0.38 0.22 1.17 10.34 50 7407 43 4307 723
hairer3 classical 22 perturbation 0.10 0.08 0.03 0.00 0.00 1 1 0 1 0
el44 F4 0 random 36.25 0.63 0.15 12.73 22.24 14 88 4 15468 657
econ2 F4 11 perturbation 0.01 0.00 0.00 0.00 0.00 2 4 1 0 0
uteshev_bikker classical 6 random 0.28 0.10 0.05 0.01 0.15 17 519 7 44 27
solotarev F4 7 random 0.05 0.03 0.01 0.00 0.01 4 16 3 54 10
binomial_5_3_4_4 classical 19 perturbation 0.04 0.02 0.02 0.00 0.00 11 22 7 27 16
econh8 F4 11 perturbation 4.12 0.07 0.05 0.40 3.38 101 4184 12 3803 600
katsuranh3 F4 4 random 0.04 0.03 0.01 0.00 0.00 4 16 3 12 1
binomial_8_3_8_16 classical 9 random 0.13 0.08 0.04 0.02 0.01 13 26 4 52 36
hairer3 F4 28 random 0.01 0.00 0.00 0.00 0.00 1 1 0 0 0
berth classical 16 random 0.22 0.05 0.03 0.01 0.13 3 111 26 29 10
sparsesym5 classical 0 localsearch 0.11 0.08 0.03 0.00 0.01 5 12 10 5 0
f744 classical 24 random 68.47 1.25 0.48 3.01 63.77 87 3932 4 762 609
uteshev_bikker F4 8 perturbation 0.20 0.03 0.02 0.01 0.14 17 519 7 297 35
katsuran2 F4 4 random 0.01 0.00 0.00 0.00 0.00 2 5 2 0 0
dessin2 F4 15 perturbation 0.96 0.00 0.00 0.19 0.67 46 1337 4 1350 205
berthh classical 4 random 4.40 0.47 0.18 0.13 3.70 55 7014 43 151 84
dessin1h classical 23 random 49.39 1.19 0.47 2.05 45.81 51 2142 11 635 478
krider classical 21 random 363.34 9.37 4.02 143.54 208.61 20 153 14 2971 2405
hairer1 F4 8 random 0.12 0.03 0.02 0.01 0.06 15 193 8 209 22
bench2 F4 14 perturbation 17.45 0.63 0.26 10.97 5.31 78 1741 4 7325 1552
cyclicnh3 F4 0 perturbation 0.01 0.00 0.00 0.00 0.00 3 8 3 0 0
fmtm_non_hom F4 19 perturbation 0.03 0.01 0.01 0.00 0.00 3 6 5 10 2
r7_2_2 classical 17 perturbation 5.16 0.42 0.24 0.26 4.34 67 1487 8 339 272
fmtm_non_hom F4 7 random 0.04 0.03 0.01 0.00 0.00 3 6 4 5 1
r7_2_2_h classical 0 localsearch 116.56 109.13 41.08 1.25 6.01 72 1667 8 362 290
lichtblau classical 0 localsearch 0.06 0.04 0.02 0.00 0.00 2 23 11 2 0
econh3 classical 3 random 0.04 0.03 0.01 0.00 0.00 4 11 4 5 1
r8_2_2 classical 5 random 34.49 0.67 0.26 1.09 32.41 128 5194 9 779 651
sendra F4 14 perturbation 0.46 0.02 0.01 0.01 0.39 6 186 11 928 20
bench1 F4 10 random 1412.58 2.86 0.29 85.01 1313.94 34 2214 10 149475 2092
hairer3 classical 19 perturbation 0.06 0.05 0.02 0.00 0.00 1 1 0 1 0
f744 F4 28 random 43.46 0.16 0.06 12.93 29.22 84 3835 6 15229 1083
wu90h classical 15 perturbation 10.63 1.19 0.65 3.33 5.85 27 390 7 988 867
sparsesym5 classical 14 random 0.04 0.02 0.01 0.00 0.00 5 12 10 5 0
rabmo classical 4 random 9.79 0.79 0.33 1.24 7.61 20 169 3 288 162
r5_2_2 classical 24 perturbation 0.18 0.05 0.04 0.02 0.09 21 160 6 68 47
reimer5h F4 17 random 47.63 0.35 0.10 4.30 40.31 289 37216 23 12688 2191
rose classical 3 random 1.33 0.18 0.09 0.20 0.91 13 363 13 140 83
f744 classical 9 perturbation 67.85 2.33 1.05 2.91 62.21 87 3932 4 762 609
fmtm classical 14 random 0.06 0.04 0.02 0.00 0.00 8 16 7 15 7
fmtm classical 26 random 0.07 0.05 0.03 0.00 0.00 8 16 7 15 7
r5_2_4_h F4 27 random 0.17 0.03 0.01 0.03 0.08 35 453 9 386 133
katsuran8 classical 27 random 18.88 0.57 0.22 0.31 17.81 74 6823 8 381 307
binomial_5_3_4_6 F4 21 perturbation 0.04 0.03 0.02 0.00 0.01 9 18 9 48 13
schieleh F4 18 perturbation 0.01 0.00 0.00 0.00 0.00 2 6 2 0 0
cyclicn5-permut classical 10 random 0.49 0.12 0.06 0.05 0.28 20 232 8 113 75
i1 F4 23 perturbation 25.03 0.17 0.09 10.31 13.84 87 4062 4 9497 900
roseh F4 4 perturbation 3.18 0.11 0.07 0.82 2.04 32 975 18 3583 512
cyclicn5-simple classical 9 random 0.47 0.11 0.06 0.04 0.27 20 232 8 113 75
cyclicn5-permut F4 19 random 0.33 0.06 0.03 0.10 0.12 20 232 8 565 168
binomial_8_4_8_9 classical 21 random 0.11 0.07 0.04 0.01 0.02 14 28 7 56 41
hfe_segers classical 8 perturbation 4.36 0.45 0.25 0.94 2.84 42 204 4 369 275
econh8 classical 17 random 1273.06 15.02 5.23 489.35 764.98 47 1921 9 8713 7936
cyclicn2 classical 25 random 0.03 0.02 0.01 0.00 0.00 2 4 2 2 0
uteshev_bikker F4 0 perturbation 0.22 0.02 0.02 0.01 0.16 17 519 7 297 35
rabmo F4 7 random 11.83 0.19 0.08 6.05 5.18 20 169 3 5169 755
krider classical 9 random 28.16 1.94 1.01 11.25 14.52 23 189 12 748 504
r5_2_2 F4 13 perturbation 0.09 0.02 0.01 0.02 0.03 21 160 6 231 99
dessin1 classical 9 perturbation 1.92 0.31 0.17 0.10 1.45 34 1183 5 130 88
sparsesym5 F4 0 caboara-perry 0.01 0.00 0.00 0.00 0.00 5 12 10 9 0
r5_2_2 F4 7 perturbation 0.09 0.02 0.01 0.02 0.03 21 160 6 231 99
redcyc6h classical 4 random 7.99 0.43 0.19 0.33 7.06 106 3994 22 400 294
sendrah classical 26 random 0.05 0.03 0.01 0.00 0.01 7 221 14 9 2
fmtmdeh classical 0 localsearch 0.11 0.10 0.04 0.00 0.00 5 10 13 12 5
econ8 F4 24 perturbation 4.24 0.12 0.07 0.91 2.96 59 2704 5 4078 609
wu90h classical 20 perturbation 4.35 0.44 0.26 0.78 2.99 28 409 9 413 321
cyclicn5-simple classical 17 random 1.29 0.24 0.12 0.22 0.76 20 233 11 180 114
katsuranh3 F4 13 random 0.04 0.03 0.01 0.00 0.00 4 16 3 12 1
katsuran3 F4 6 random 0.03 0.02 0.01 0.00 0.00 4 16 3 12 1
redcyc6 classical 4 random 5.69 0.43 0.19 0.33 4.78 21 493 6 272 173
r6_2_2 F4 29 perturbation 0.25 0.03 0.02 0.07 0.11 39 498 7 510 236
r5_2_2_h classical 18 perturbation 0.20 0.06 0.04 0.02 0.10 21 160 6 68 47
reimer5 F4 23 perturbation 23.81 0.26 0.09 4.90 17.53 27 1609 9 8237 534
weispfenning94 classical 24 random 0.36 0.12 0.07 0.02 0.19 12 436 10 52 28
hairer3 classical 23 perturbation 0.06 0.05 0.02 0.00 0.00 1 1 0 1 0
wang16 F4 14 random 0.19 0.03 0.02 0.02 0.11 18 374 4 355 44
gerdt93 classical 4 random 0.07 0.03 0.01 0.00 0.02 9 109 6 18 9
econh8 classical 10 perturbation 14.62 0.60 0.35 0.52 13.29 102 3620 9 524 421
hairer3 classical 16 perturbation 0.06 0.05 0.02 0.00 0.00 1 1 0 1 0
fmtm_non_hom F4 17 random 0.04 0.02 0.01 0.00 0.00 3 6 4 5 1
econh3 classical 26 random 0.04 0.02 0.01 0.00 0.00 4 11 4 5 1
dessin1h F4 11 perturbation 3.43 0.05 0.03 0.10 3.14 56 2152 11 3438 244
bench2h classical 25 random 122.62 2.59 0.98 4.37 114.85 257 5379 10 2281 2024
binomial_5_3_4_4 classical 29 random 0.05 0.03 0.01 0.00 0.00 11 22 7 27 16
liu classical 11 perturbation 0.14 0.06 0.04 0.01 0.06 16 148 9 46 30
binomial_7_3_7_9 F4 29 perturbation 0.08 0.04 0.03 0.01 0.01 12 24 4 141 66
extcyc5h classical 11 random 27.51 0.89 0.32 0.85 25.47 165 12004 15 663 498
binomial_4_2_4_1 F4 0 random 0.04 0.02 0.01 0.00 0.00 6 12 3 40 14
hairer3 classical 20 perturbation 0.05 0.04 0.02 0.00 0.00 1 1 0 1 0
dessin1h classical 6 random 4.49 0.18 0.09 0.12 4.10 56 2152 11 243 187
rose F4 21 random 10.54 0.33 0.16 2.83 7.12 13 354 11 16392 409
binomial_5_3_5_3 classical 0 perturbation 0.04 0.02 0.01 0.00 0.01 12 24 6 27 15
katsuran6-simple classical 23 perturbation 0.41 0.07 0.04 0.02 0.30 22 528 6 70 48
jcf26 classical 9 random 203.88 18.75 2.23 17.65 162.19 35 421 33 490 94
bench1 classical 16 perturbation 89.89 2.87 1.28 12.61 73.90 106 5650 4 1478 1278
r5_2_2 F4 0 random 0.09 0.03 0.01 0.02 0.03 21 160 6 231 99
buchberger87 F4 28 random 0.04 0.03 0.01 0.00 0.00 6 12 6 39 7
r5_2_2 classical 9 perturbation 0.21 0.06 0.04 0.02 0.10 21 160 6 68 47
roseh F4 12 random 0.43 0.03 0.02 0.03 0.32 42 1459 18 831 65
extcyc5 F4 0 static 5.09 0.00 0.00 0.86 3.70 102 6728 10 2757 745
berthh F4 24 random 8.30 0.39 0.21 2.03 5.25 50 3196 41 3669 1001
berthh F4 10 random 11.10 0.34 0.19 1.03 9.29 44 4916 43 4430 678
r5_2_2 classical 22 perturbation 0.21 0.06 0.04 0.02 0.10 21 160 6 68 47
uteshev_bikker F4 21 random 0.67 0.03 0.01 0.02 0.58 28 921 10 672 60
buchberger87 F4 13 perturbation 0.04 0.03 0.02 0.00 0.00 8 16 6 38 10
jcf26 classical 8 perturbation 64.18 16.31 4.76 3.78 43.18 75 1916 5 454 309
katsuran3 F4 24 perturbation 0.03 0.02 0.01 0.00 0.00 4 16 3 12 1
gerdt93 F4 25 random 0.10 0.03 0.02 0.00 0.05 9 109 6 226 18
katsuranh2 classical 10 perturbation 0.02 0.01 0.01 0.00 0.00 2 5 2 2 0
econ3 classical 15 random 0.03 0.02 0.01 0.00 0.00 3 9 2 3 0
cyclicn5-simple classical 6 random 0.53 0.11 0.06 0.05 0.33 20 232 8 113 75
fmtm_non_hom classical 0 localsearch 0.04 0.03 0.01 0.00 0.00 2 4 4 2 0
katsuran2 F4 9 random 0.01 0.00 0.00 0.00 0.00 2 5 2 0 0
filter9 classical 9 random 1676.26 49.79 18.99 900.22 718.36 66 448 8 6379 4678
bench2h classical 18 random 104.82 2.34 0.96 4.19 97.46 257 5379 10 2281 2024
econ3 F4 29 random 0.03 0.02 0.01 0.00 0.00 3 9 2 2 0
binomial_7_4_7_8 F4 11 perturbation 0.07 0.04 0.03 0.01 0.01 17 34 8 174 71
dessin2 F4 26 perturbation 1.18 0.00 0.00 0.19 0.90 46 1337 4 1350 205
fmtm_non_hom classical 11 random 0.03 0.02 0.01 0.00 0.00 4 8 7 6 2
cyclicnh3 F4 18 random 0.01 0.00 0.00 0.00 0.00 3 8 3 0 0
berth F4 8 random 0.35 0.07 0.04 0.01 0.24 4 143 21 369 6
binomial_7_3_7_9 F4 3 perturbation 0.07 0.04 0.03 0.01 0.01 12 24 4 141 66
r8_2_2_h classical 14 random 34.42 0.66 0.26 1.09 32.37 128 5195 9 779 651
dessin1h classical 2 random 21.86 0.42 0.18 0.53 20.68 61 2402 11 535 430
vermeer classical 2 perturbation 0.98 0.16 0.11 0.07 0.70 20 433 6 135 88
uteshev_bikker classical 10 perturbation 0.29 0.08 0.05 0.01 0.18 17 519 7 44 27
dessin1h F4 13 perturbation 3.33 0.05 0.03 0.12 3.02 56 2152 11 3438 244
fmtmdeh classical 7 random 0.04 0.03 0.01 0.00 0.00 5 10 13 16 7
rabmo classical 11 perturbation 48.90 3.35 1.42 10.26 34.87 15 110 3 735 542
sym33 classical 17 perturbation 0.05 0.02 0.01 0.00 0.02 10 85 10 18 8
hairer1 classical 18 random 0.10 0.03 0.01 0.01 0.04 15 193 8 31 16
bench2h F4 7 perturbation 14.13 0.12 0.07 4.29 8.85 293 7707 10 11912 2758
hemmecke classical 24 perturbation 0.03 0.02 0.02 0.00 0.00 3 16 15 3 0
cyclicn5-permut F4 16 perturbation 0.35 0.05 0.03 0.12 0.14 20 232 8 565 168
katsuranh8 classical 8 random 19.56 0.58 0.22 0.35 18.44 74 6823 8 381 307
weispfenning94 classical 12 perturbation 0.22 0.07 0.05 0.01 0.11 22 511 14 48 26
katsuran4-simple F4 25 perturbation 0.04 0.01 0.01 0.00 0.01 7 49 4 60 12
roseh classical 25 random 1.77 0.34 0.19 0.38 0.95 13 324 16 264 200
hfe_segers F4 11 random 0.45 0.04 0.02 0.25 0.11 41 192 3 1027 507
hairer1 classical 3 random 0.10 0.03 0.01 0.01 0.04 15 193 8 31 16
i1 classical 11 random 32.08 1.04 0.41 1.72 28.95 29 1692 13 353 195
extcyc5h classical 23 perturbation 1.99 0.26 0.15 0.07 1.60 41 3069 12 125 80
r8_2_2_h F4 1 perturbation 3.08 0.04 0.03 0.80 1.89 128 5195 9 2329 1087
vermeer F4 4 perturbation 0.32 0.05 0.03 0.06 0.18 14 277 6 781 84
czapor87_1h classical 6 random 0.14 0.07 0.04 0.01 0.04 12 156 5 30 18
dessin1 F4 25 random 0.80 0.00 0.00 0.07 0.67 39 1385 5 844 105
bench2 classical 19 random 21.09 1.21 0.49 3.63 15.89 25 531 8 467 281
extcyc5 classical 5 perturbation 25.75 0.84 0.34 0.81 23.82 102 6728 10 663 498
solotarev F4 3 perturbation 0.04 0.02 0.01 0.00 0.01 7 36 3 79 15
solotarevh classical 15 random 0.05 0.02 0.01 0.00 0.01 10 50 6 24 14
jcf26 classical 6 perturbation 86.29 14.33 4.13 6.48 64.53 79 2114 5 556 394
katsuranh3 F4 12 random 0.02 0.01 0.01 0.00 0.00 4 16 3 12 1
gerdt93 F4 21 perturbation 0.07 0.03 0.02 0.00 0.03 7 63 5 149 15
cyclicn5-permut F4 21 random 0.29 0.05 0.03 0.10 0.11 20 232 8 565 168
cyclicn3 classical 15 random 0.03 0.02 0.01 0.00 0.00 3 8 3 3 0
binomial_7_3_7_9 classical 26 perturbation 0.11 0.07 0.05 0.01 0.01 8 16 4 37 20
katsuranh2 F4 22 random 0.01 0.00 0.00 0.00 0.00 2 5 2 0 0
bench2 F4 22 perturbation 16.91 0.60 0.25 10.83 4.97 78 1741 4 7325 1552
r6_2_2 F4 8 perturbation 0.23 0.03 0.02 0.06 0.10 39 498 7 510 236
cyclicn5-simple classical 13 perturbation 0.42 0.08 0.05 0.04 0.26 20 232 8 113 75
filter9 classical 11 random 1638.82 44.25 15.25 525.48 1062.03 30 210 13 4425 2809
rabmo F4 17 random 11.64 0.19 0.07 5.94 5.12 20 169 3 5169 755
jcf26 F4 16 perturbation 7.71 0.58 0.19 3.61 3.03 74 1884 5 2581 354
sparsesym5h F4 26 perturbation 0.01 0.00 0.00 0.00 0.00 6 16 18 42 10
binomial_6_2_6_7 classical 6 perturbation 0.08 0.05 0.03 0.01 0.01 9 18 3 28 16
r5_2_4_h classical 18 perturbation 0.50 0.06 0.04 0.04 0.35 35 453 9 122 87
cyclicn5-permut F4 16 random 0.31 0.06 0.03 0.10 0.11 20 232 8 565 168
hfe_segers F4 23 random 0.42 0.04 0.02 0.24 0.10 41 192 3 1027 507
econ8 F4 22 perturbation 3.97 0.12 0.06 0.85 2.77 59 2704 5 4078 609
cyclicnh2 F4 0 caboara-perry 0.01 0.00 0.00 0.00 0.00 2 4 2 0 0
czapor87_2h classical 5 random 0.12 0.05 0.03 0.01 0.04 12 180 5 30 18
econh2 F4 0 perturbation 0.01 0.00 0.00 0.00 0.00 2 4 2 0 0
r5_2_2_h classical 15 perturbation 0.19 0.05 0.04 0.02 0.10 21 160 6 68 47
fabrice24h classical 17 random 25.80 0.38 0.16 0.55 24.65 102 3831 8 606 504
redcyc6h F4 28 perturbation 2.67 0.11 0.06 0.56 1.72 106 3994 22 2635 786
extcyc5 F4 13 random 11.52 0.21 0.08 3.26 6.95 102 6728 10 5408 2031
binomial_5_3_4_6 classical 5 perturbation 0.13 0.06 0.05 0.02 0.02 13 26 10 72 50
reimer5 F4 21 random 20.20 0.16 0.06 2.01 17.56 25 1263 10 10181 449
binomial_5_3_5_3 classical 25 perturbation 0.04 0.02 0.01 0.00 0.01 12 24 6 27 15
lichtblau classical 29 random 0.04 0.03 0.01 0.00 0.00 2 23 11 2 0
cyclicnh3 F4 15 random 0.01 0.00 0.00 0.00 0.00 3 8 3 0 0
katsuranh8 F4 24 perturbation 6.12 0.05 0.03 0.23 5.47 74 6823 8 2957 470
binomial_5_3_5_5 classical 6 perturbation 0.07 0.04 0.03 0.01 0.00 8 16 6 25 14
hairer3 classical 5 perturbation 0.06 0.05 0.02 0.00 0.00 1 1 0 1 0
katsuranh8 F4 0 localsearch NA NA NA NA NA NA NA NA NA NA
r6_2_2 classical 0 perturbation 1.27 0.17 0.11 0.09 0.88 39 498 7 162 123
solotarevh classical 6 random 0.06 0.03 0.01 0.00 0.01 10 50 6 24 14
katsuranh2 classical 8 perturbation 0.03 0.02 0.01 0.00 0.00 2 5 2 2 0
fmtm classical 27 random 0.08 0.06 0.04 0.00 0.00 8 16 7 15 7
extcyc5h F4 27 perturbation 2.22 0.04 0.02 0.05 2.00 41 3069 12 1155 87
redcyc6h F4 0 localsearch 116.47 99.52 29.46 2.38 13.36 81 3677 16 12706 2499
redcyc6 classical 3 random 6.72 0.42 0.19 0.38 5.79 21 493 6 272 173
binomial_6_2_6_7 F4 0 perturbation 0.05 0.03 0.02 0.01 0.01 9 18 3 74 31
fabrice24 F4 0 localsearch NA NA NA NA NA NA NA NA NA NA
dessin1 classical 21 random 1.68 0.14 0.06 0.08 1.40 39 1385 5 130 90
binomial_7_3_7_9 classical 0 caboara-perry 0.10 0.04 0.02 0.01 0.02 8 16 4 24 16
dessin2 F4 24 random 1.30 0.00 0.00 0.20 1.01 46 1337 4 1350 205
berth F4 10 perturbation 5.53 0.10 0.06 0.21 5.02 3 111 26 5123 84
dessin2h classical 3 perturbation 42.49 0.78 0.42 1.93 39.47 109 3645 7 866 735
weispfenning94 classical 14 perturbation 0.23 0.07 0.05 0.01 0.12 22 511 14 48 26
